칼,4.3,35,서울 서대문구 연세로4길 42-3 (우)03777,지번창천동 5-96,"['#데이트코스', '#분위기좋은', '#소개팅', '#제로페이']",0,0,0,0,0
천궁전마라탕,3.1,30,서울 서대문구 연세로5가길 3 2층 (우)03789,지번창천동 57-7,['#혼밥'],0,0,0,0,0
디델리 이대점,3.9,21,서울 서대문구 이화여대7길 16 2층 (우)03766,지번대현동 56-68,"['#안심식당', '#제로페이']",0,0,0,0,0
스타벅스 신촌명물거리점,4.1,23,서울 서대문구 명물길 24 1~5층 (우)03777,지번창천동 13-19,['#카카오페이'],0,0,0,0,0
라플로레종,3.3,19,서울 서대문구 연세로12길 37-3 2층 (우)03776,지번창천동 2-37,"['#디저트카페', '#레터링케이크', '#수제케이크', '#케이크주문제작', '#제로페이']",0,0,0,0,0
솔리드웍스아이스크림,4.5,26,서울 서대문구 이화여대길 88-3 1층 (우)03765,지번대현동 142-17,['#제로페이'],0,0,0,0,0
진미오향족발,4.2,10,서울 서대문구 연세로5나길 18 (우)03789,지번창천동 57-14,"['#점심식사', '#회식장소', '#제로페이']",0,0,0,0,0
삭 이대본점,3.7,46,서울 서대문구 이화여대3길 12 1층 (우)03766,지번대현동 56-33,['#제로페이'],0,0,0,0,0
머노까머나 신촌점,3.7,28,서울 서대문구 연세로11길 13 2층 (우)03788,지번창천동 52-25,"['#이국적인', '#제로페이']",0,0,0,0,0
지오짱생조개구이,4.8,15,서울 서대문구 연세로5가길 15 1층 (우)03789,지번창천동 57-19,"['#친목모임', '#제로페이']",0,0,0,0,0
비아37,3.5,20,서울 서대문구 이화여대길 77-1 (우)03766,지번대현동 37-36,"['#뇨끼맛집', '#분위기좋은', '#생면파스타', '#신촌맛집', '#이대맛집', '#데이트코스', '#소개팅', '#코스요리', '#제로페이']",0,0,0,0,0
아저씨네낙지찜 신촌점,3.8,17,서울 서대문구 연세로5다길 39 (우)03787,지번창천동 72-29,"['#안심식당', '#노포', '#혼밥', '#제로페이']",0,0,0,0,0
가미분식,3.1,14,"서울 서대문구 이화여대8길 2 301-나,302호 (우)03767",지번대현동 54-1,['etc'],0,0,0,0,0
