address,name,r_n_address,rate,rate_num,고기,한식,중식,양식,일식,카페,가족식사,친구랑,술자리,밥약,데이트,디저트,혼밥,분위기 있는,가성비,깨끗한,소개팅,뒷풀이,Column2,Column3,Column4,예약가능여부,tags,참고사항
서울 서대문구 연세로4길 47 1층 (우)03777,마이시크릿메이트,창천동 5-62,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#디저트카페', '#핸드드립전문점', '#제로페이'",
서울 서대문구 연세로4길 19 (우)03777,통통돼지,창천동 13-33,3.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로7길 28-8 (우)03788,다모토리3,창천동 52-69,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 명물길 50-6 1층 (우)03777,달려라팬 신촌점,창천동 5-41,3.8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#혼밥'",
서울 서대문구 연세로5가길 8-6 1층 (우)03789,이춘봉인생치킨 서울신촌점,창천동 31-43,3.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#회식장소', '#카카오페이', '#제로페이'",
서울 서대문구 이화여대길 59 엘큐브 3층 (우)03766,할리스 이대점,대현동 56-2,3.3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 서대문구 이화여대길 52-35 (우)03765,낮과밤,대현동 34-21,4.9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#세계맥주', '#술한잔하기좋은', '#피맥', '#피자펍', '#제로페이'",
서울 서대문구 연세로5다길 16 1~2층 (우)03789,최부자원조강릉집 신촌점,창천동 62-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#점심식사', '#점심특선', '#친목모임', '#회식장소'",
서울 서대문구 연세로9길 10-4 1층 (우)03788,리춘시장 신촌점,창천동 33-13,2.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#중화포차', '#친목모임', '#카카오페이', '#제로페이'",
서울 서대문구 이화여대길 7 1층 (우)03766,카페봄봄 이화여대점,대현동 40-9,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 서대문구 이화여대길 50-10 (우)03764,더파니니,대현동 60-5,4.6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#샐러드맛집', '#신촌맛집', '#신촌브런치', '#이대맛집', '#이대혼밥', '#혼밥', '#제로페이'",
서울 서대문구 연세로5가길 19 2층 (우)03789,맥소이 신촌점,창천동 57-39,4.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#분위기좋은', '#수제맥주', '#피맥'",
서울 서대문구 연세로7안길 29 (우)03788,송아저씨빈대떡,창천동 52-75,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 이화여대2길 26 (우)03767,뽀들렌케이크 (휴업중),대현동 67-81,4.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#레터링케이크', '#케이크주문제작'",
서울 서대문구 이화여대길 59 2층 (우)03766,그레이프라운지 이대점,대현동 56-132,4.9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#보드게임카페', '#스터디카페', '#회식장소', '#제로페이'",
서울 서대문구 연세로5길 26 준빌딩 8층 (우)03789,암흑카페,창천동 62-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#보드게임카페', '#사회적기업', '#소개팅', '#이색카페', '#제로페이'",
서울 서대문구 연세로4길 28 1층 (우)03777,젊은소나무,창천동 13-44,4.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 신촌역로 29 (우)03777,에버라인 뮤직&카페,대현동 110-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'etc',
서울 서대문구 이화여대5길 35 1층 115호 (우)03766,BBQ 이대점,대현동 37-32,1.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로7길 38 1층 (우)03787,대박황소곱창,창천동 53-15,4.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,'#제로페이',
서울 서대문구 연세로 50-1 (우)03722,던킨도너츠 연세안과병원점,신촌동 134,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 와우산로29마길 6 (우)04053,쭌곱창,서교동 332-5,4.6,29,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,,,,0,"'#데이트코스', '#회식장소', '#제로페이'",
서울 마포구 동교로38길 33-21 2층 (우)03982,미쁘동,연남동 384-7,0,604,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,,,,0,"'#연남동데이트', '#연남동맛집', '#연남동밥집', '#연남동일식', '#홍대밥집', '#일본가정식', '#혼밥', '#제로페이'",
서울 마포구 동교로 267 1층 (우)03983,소이연남,연남동 229-67,3.8,245,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,,,,0,"'#똠얌쌀국수', '#소고기쌀국수', '#스프링롤', '#연남동맛집', '#태국쌀국수', '#제로페이'",
서울 마포구 월드컵북로6길 61 (우)03991,연남토마 본점,연남동 568-26,3.5,108,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,,,,0,"'#비스트로', '#일본가정식'",
서울 마포구 성미산로 161-4 (우)03980,레이어드 연남점,연남동 223-20,2.5,144,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'etc',
서울 마포구 성미산로23길 68 (우)03979,땡스오트 연남점,연남동 375-113,4.3,99,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#로스팅전문', '#애견동반식당', '#요거트카페', '#제로페이'",
서울 마포구 성미산로 161-8 지하1층~지상2층층 (우)03980,툭툭누들타이,연남동 223-15,3.4,210,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,,,,0,"'#내추럴와인', '#연남동맛집', '#태국맛집', '#태국음식', '#홍대맛집', '#제로페이'",
서울 마포구 동교로38길 33-15 지하1층 (우)03982,카쿠시타,연남동 390-30,4.1,108,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,,,,0,'#데이트코스',
서울 마포구 연희로1길 65 1층 (우)03982,연교,연남동 383-95,3.8,122,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,,,,0,"'#점심특선', '#제로페이'",
서울 마포구 동교로34길 3 (우)03982,뉴오더클럽,연남동 260-31,3.6,80,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,,,,0,"'#데이트코스', '#피맥'",
서울 마포구 동교로27길 60 (우)03990,바다회사랑,연남동 566-8,3.2,152,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,0,'#제로페이',
서울 마포구 연남로 23 1층 (우)03988,감나무집기사식당,연남동 515-20,0,169,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,"'#안심식당', '#제로페이'",
서울 마포구 동교로 263 (우)03983,하하,연남동 229-12,3.4,137,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,0,'etc',
서울 마포구 연남로1길 41 1층 (우)03991,코코로카라,연남동 568-15,3.9,113,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'#제로페이',
서울 마포구 성미산로 200 (우)03982,커피리브레 연남점,연남동 227-38,3.5,160,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,"'#스페셜티커피', '#에스프레소', '#연남동카페', '#원두판매', '#핸드드립', '#로스팅전문', '#핸드드립전문점', '#카카오페이', '#제로페이'",
서울 마포구 동교로38길 13 2층 (우)03982,오랑지,연남동 390-71,4.6,110,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'#데이트코스',
서울 마포구 성미산로17길 99 (우)03974,소점,연남동 487-278,4.9,157,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 189 1층 (우)03981,테일러커피 연남1호점,연남동 224-41,3.8,79,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'#데이트코스',
서울 마포구 동교로 262-6 1층 (우)03982,멕시칸식당베르데,연남동 387-13,4.2,93,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,,,,0,"'#데이트코스', '#멕시코요리', '#빈티지분위기', '#제로페이'",
서울 마포구 동교로38길 35 2층 (우)03982,슬로우캘리 연남본점,연남동 390-42,4.1,112,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,,,,0,"'#건강식', '#데이트코스', '#제로페이'",
서울 마포구 성미산로 150 (우)03983,얼스어스,연남동 239-49,3.6,104,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#제로웨이스트샵', '#제로페이'",
서울 마포구 동교로29길 68 (우)03984,딩가케이크,연남동 252-18,2.6,115,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#빈티지분위기', '#제로페이'",
서울 마포구 성미산로 196 상암빌딩 1층 (우)03982,미미램양꼬치,연남동 227-20,3.3,38,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,,,,0,"'#양꼬치무한리필', '#회식장소'",
서울 마포구 동교로 262-6 2층 (우)03982,오마,연남동 387-13,4.3,87,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#비스트로', '#소개팅', '#홈메이드스타일', '#제로페이'",
서울 마포구 동교로 248-1 2층 (우)03982,발리문,연남동 228-48,4.4,199,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,,,,0,"'#나시고랭', '#동남아음식', '#발리', '#발리여행', '#연남동맛집', '#데이트코스', '#이국적인', '#제로페이'",
서울 마포구 동교로32길 19 1층 101~102호 (우)03985,작당모의,연남동 381-15,0,333,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#디저트', '#딸기디저트', '#연남동카페', '#커피', '#홍대카페', '#노키즈존', '#데이트코스', '#디저트카페', '#제로페이'",
서울 마포구 성미산로 161-13 1층 (우)03980,갓잇 연남점,연남동 240-2,4.2,110,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,,,,0,"'#멕시코요리', '#제로페이'",
서울 마포구 성미산로 172 (우)03983,카페스콘,연남동 239-4,3.5,49,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#데이트코스', '#루프탑있는', '#제로페이'",
서울 마포구 동교로 257-1 1층 (우)03983,히츠지야4.5,연남동 229-55,4.8,183,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,,,,0,"'#데이트코스', '#북해도식'",
서울 마포구 성미산로 186 1층 (우)03982,연남제비,연남동 228-5,4.1,35,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,,,,0,"'#레트로풍', '#회식장소'",
서울 마포구 월드컵북로6길 19 (우)03991,장작집,연남동 570-38,4,38,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,,,,0,"'#빈티지분위기', '#제로페이'",
서울 마포구 동교로38길 42 지하1층 (우)03982,연어롭다,연남동 382-19,3.8,125,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,,,,0,'#데이트코스',
서울 마포구 동교로38안길 3 1층 (우)03982,수라간,연남동 228-56,4.6,34,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,,,,0,'#제로페이',
서울 마포구 연남로 59-1 (우)03975,피오니 연남점,연남동 366-19,3.8,44,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,'etc',
서울 마포구 성미산로 161-14 1층 (우)03980,콩카페 연남점,연남동 223-114,3.4,77,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,,,,0,"'#루프탑있는', '#카카오페이', '#제로페이'",
서울 마포구 성미산로 187 1~2층 (우)03981,테일러커피 연남2호점,연남동 224-57,4.5,59,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'etc',
서울 마포구 성미산로 161-15 (우)03980,요코쵸,연남동 240-1,3.3,44,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 연남로 85 (우)03975,명인갈비,연남동 361-17,3.8,24,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,,,,0,"'#안심식당', '#친목모임', '#제로페이'",
서울 마포구 연남로 15 1층 (우)03990,사루카메,연남동 566-67,3.7,83,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로 238-1 1층 (우)03982,경양카츠 연남점,연남동 260-29,3.8,104,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,,,,0,"'#경양식요리', '#데이트코스'",
서울 마포구 동교로 227-7 2층 (우)03989,포가레,연남동 373-13,4.2,71,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,,,,0,"'#곱창쌀국수', '#반세오', '#쌀국수', '#연남동맛집', '#연남동쌀국수', '#제로페이'",
서울 마포구 성미산로 190-3 2층 (우)03982,카페 클로이인패리스,연남동 227-24,4.6,40,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,"'#감성카페', '#데이트코스', '#디저트카페', '#모던한', '#베이커리카페', '#분위기좋은', '#유럽풍분위기'",
서울 마포구 동교로 241-1 (우)03984,월강부산돼지국밥,연남동 258-14,3.9,78,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,0,"'#혼밥', '#제로페이'",
서울 마포구 성미산로 165-1 1층 (우)03980,야키토리묵,연남동 223-102,4.3,50,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,,,,0,'#제로페이',
서울 마포구 성미산로 193 (우)03981,향미,연남동 226-21,3.2,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,,,,0,'#제로페이',
서울 마포구 동교로 262-13 1층 (우)03982,오늘그대와,연남동 387-8,3.8,35,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#빈티지분위기'",
서울 마포구 성미산로29안길 19-4 2층 (우)03980,어나더룸,연남동 241-88,4.1,45,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#연남동맛집', '#연남동카페', '#연남동커피', '#연남동크로플', '#커피맛집', '#로스팅전문', '#핸드드립전문점'",
서울 마포구 동교로 276 2층 (우)03981,규자카야모토,연남동 224-26,3.2,26,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,,,,0,"'#데이트코스', '#분위기좋은', '#혼술'",
서울 마포구 성미산로22길 18 A동 1층 (우)03988,펠른,연남동 504-50,4.2,43,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#연남동카페', '#위스키더치', '#커피오마카세', '#커피코스', '#커피페어링', '#코스요리', '#핸드드립전문점', '#제로페이'",
서울 마포구 동교로29길 34 1층 (우)03984,연남방앗간,연남동 257-22,3.5,31,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 동교로 266-6 1층 (우)03982,씨스루 홍대연남점,연남동 387-3,4,41,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#연남동데이트', '#연남동디저트', '#연남동맛집', '#연남동카페', '#연남카페', '#디저트카페'",
서울 마포구 동교로46길 7 (우)03982,연주방,연남동 387-19,3.7,20,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,,,,0,"'#소개팅', '#해물포차', '#제로페이'",
서울 마포구 동교로34길 12 지하 1층 (우)03985,카시,연남동 260-41,4.3,22,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,,,,0,"'#모츠나베', '#스테이크', '#연남동이자카야', '#연남동하이볼', '#데이트코스', '#제로페이'",
서울 마포구 연남로1길 6-9 (우)03990,밀라노식당,연남동 566-61,3.9,40,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 연희로1길 57 2층 (우)03982,동차밥,연남동 383-23,4.3,98,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,,,,0,"'#일본가정식', '#제로페이'",
서울 마포구 성미산로29안길 19 1층 (우)03980,디에이프릴,연남동 241-16,3.1,39,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#분위기좋은', '#브런치카페'",
서울 마포구 연남로1길 11 1층 (우)03990,파델라,연남동 567-34,4.5,99,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,,,,0,"'#소개팅', '#피맥', '#제로페이'",
서울 마포구 성미산로 161-7 1~2층 (우)03980,스탬프커피,연남동 240-4,2.6,54,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'#베이커리카페',
서울 마포구 동교로 257 2층 (우)03983,몽중식,연남동 229-56,4,30,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,,,,0,"'#고량주페어링', '#연남동맛집', '#연남동중식', '#중식오마카세', '#중식코스요리', '#코스요리', '#제로페이'",
서울 마포구 동교로 227-11 2층 (우)03989,킨지 연남점,연남동 373-10,2.8,67,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,,,,0,"'#데이트코스', '#일본가정식', '#정갈한느낌', '#혼밥'",
서울 마포구 성미산로29길 20 (우)03980,반미프엉,연남동 241-30,3.7,60,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 23 지층 (우)03982,질리,연남동 390-24,4.4,62,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,,,,0,"'#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#제로페이'",
서울 마포구 성미산로 190-4 1층 (우)03982,오복수산 연남점,연남동 228-2,3.4,58,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,,,,0,'etc',
서울 마포구 동교로 236 2층 (우)03985,꿀돼지집,연남동 260-51,4.7,43,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,,,,0,"'#안심식당', '#카카오페이', '#제로페이'",
서울 마포구 성미산로 147 103호 (우)03979,티크닉,연남동 250-5,3,50,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,'#제로페이',
서울 마포구 동교로27길 39 (우)03991,풍천장어 연남점,연남동 568-25,4.6,24,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,,,,0,'#제로페이',
서울 마포구 성미산로 190-8 1층 (우)03982,네시사분,연남동 387-7,4.4,36,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'#제로페이',
서울 마포구 동교로 242-13 2층 (우)03982,쿠루미,연남동 390-51,4.3,22,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,,,,0,'#데이트코스',
서울 마포구 동교로38안길 13 1층 (우)03982,어니스트팬케이크,연남동 390-64,4.3,103,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#데이트코스', '#디저트카페', '#제로페이'",
서울 마포구 동교로 243-4 2층 (우)03984,랫댓,연남동 258-5,2.8,38,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,,,,0,"'#피맥', '#제로페이'",
서울 마포구 동교로 245 1~2층 (우)03984,송가네감자탕,연남동 258-17,2.7,36,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,,,,0,"'#안심식당', '#제로페이'",
서울 마포구 동교로 247 (우)03984,랜디스도넛 연남점,연남동 258-3,3.5,18,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,'etc',
서울 마포구 동교로34길 21 2~3층 (우)03982,루나씨엘로,연남동 381-5,4.2,17,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#루프탑있는', '#분위기좋은', '#소개팅', '#애견동반식당', '#회식장소', '#제로페이'",
서울 마포구 성미산로27길 70 (우)03979,커피냅로스터스 연남동,연남동 453-32,4.2,40,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#데이트코스', '#로스팅전문'",
서울 마포구 월드컵북로6길 37 (우)03991,대충유원지,연남동 570-28,3.9,48,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'etc',
서울 마포구 성미산로 190-33 지하1층 (우)03982,장끼전,연남동 387-38,4.8,16,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,,,,0,"'#데이트코스', '#민속주점', '#이색술집'",
서울 마포구 동교로46길 42-20 1층 (우)03982,해즈밀,연남동 383-90,3,22,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,,,,0,'#데이트코스',
서울 마포구 동교로38길 35 1층 2~3호 (우)03982,솔솥 연남점,연남동 390-42,3.8,86,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,,,,0,'etc',
서울 마포구 성미산로23길 44 벌스가든&벌스하우스 (우)03979,벌스가든 (VER S GARDEN),연남동 246-22,0,61,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,"'#꽃집', '#벌스가든', '#벌스하우스', '#카페', '#연남동카페', '#데이트코스', '#식물카페', '#플라워카페', '#제로페이'",
서울 마포구 동교로 242-4 2층 (우)03982,스시노백쉐프 홍대연남점,연남동 260-26,4,10,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,,,,0,"'#데이트코스', '#소개팅', '#제로페이'",
서울 마포구 동교로46길 25 지층 (우)03982,쿄라멘,연남동 385-4,4.1,78,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,,,,0,'#제로페이',
서울 마포구 동교로38길 27-14 반지층 (우)03982,다옴383,연남동 383-44,4.3,28,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅', '#제로페이'",
서울 마포구 연남로5길 12 1~2층 (우)03988,카페105,연남동 509-4,4,13,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#소개팅', '#핸드드립전문점'",
서울 마포구 성미산로 152 (우)03983,청수당 공명,연남동 239-48,3.4,24,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#핸드드립전문점', '#제로페이'",
서울 마포구 동교로34길 21 (우)03982,일쩜오플로어 연남본점,연남동 381-5,3.9,17,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,"'#디저트카페', '#카카오페이', '#제로페이'",
서울 마포구 동교로 256-4 지층 (우)03982,쿠시파파,연남동 228-39,4.6,17,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,,,,0,"'#혼술', '#제로페이'",
서울 마포구 성미산로29길 23 (우)03979,목화씨라운지,연남동 245-63,3.5,54,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,,,,0,'etc',
서울 마포구 동교로46길 20 1층 (우)03982,꽈페 연남점,연남동 387-26,3.2,67,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,"'#카카오페이', '#제로페이'",
서울 마포구 동교로38길 12 지하1층 (우)03982,탐파 연남점,연남동 260-2,3.7,43,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,,,,0,"'#데이트코스', '#수제맥주', '#이국적인', '#제로페이'",
서울 마포구 연희로1길 65 (우)03982,클래식당,연남동 383-95,3.5,34,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,,,,0,"'#데이트코스', '#분위기좋은', '#비스트로', '#소개팅', '#심야식당', '#제로페이'",
서울 마포구 성미산로29안길 19-5 (우)03980,산왕반점 연남동본점,연남동 241-17,3.6,64,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,,,0,'#제로페이',
서울 마포구 동교로29길 38 (우)03984,17도씨,연남동 257-21,4.2,49,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,"'#수제초콜릿', '#제로페이'",
서울 마포구 성미산로 122-1 1층 (우)03988,연남살롱,연남동 504-33,3.2,66,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,'#제로페이',
서울 마포구 동교로 257 1층 (우)03983,빠레뜨한남 연남점,연남동 229-56,3.3,19,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,,,,0,'#카카오페이',
서울 마포구 연남로1길 26 (우)03990,엘비스텍,연남동 566-12,3.6,27,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#소개팅', '#스페인요리', '#지중해요리', '#제로페이'",
서울 마포구 연희로 31 지하 (우)03982,제스티살룬 연남점,연남동 383-93,4.1,78,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,,,,0,'#제로페이',
서울 마포구 성미산로17길 62 (우)03974,바온하우스,연남동 487-343,3.7,15,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,0,"'#감성카페', '#레터링케이크', '#애견동반식당'",
서울 마포구 동교로 266-11 (우)03982,스시올리지,연남동 228-3,4.5,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,"'#데이트코스', '#제로페이'",
서울 마포구 연남로3길 23 1층 (우)03990,모츠모츠,연남동 566-19,3.8,19,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,,,,0,"'#소개팅', '#점심식사', '#혼술', '#회식장소', '#제로페이'",
서울 마포구 성미산로32길 10 1층 (우)03983,연남동그라미,연남동 239-5,3.9,11,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,,,,0,'#디저트카페',
서울 마포구 동교로38길 27-8 1층 (우)03982,유니의우아한식탁,연남동 390-32,0,279,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,,,,0,"'#데이트코스', '#분위기좋은', '#소개팅'",
서울 마포구 동교로46길 21 2층 (우)03982,문,연남동 385-12,3.6,45,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,,,,0,'#데이트코스',
서울 마포구 연남로 6 (우)03989,연하동,연남동 373-15,2.9,48,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,,,,0,"'#점심식사', '#제로페이'",
서울 마포구 동교로38길 30 (우)03982,더다믐,연남동 382-27,3.7,22,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,,,,0,"'#민속주점', '#분위기좋은', '#비스트로', '#소개팅', '#제로페이'",
